,Unnamed: 0,Majority.protein.IDs,Protein.names,Gene.names,L3_4.old.L.OAF,L3_4.old.A.OAF,L3_4.old.P.OAF,L3_4.old.R.OAF,L3_4.old.L.IAF,L3_4.old.R.IAF,L3_4.old.L.IAF_NP,L3_4.old.A.IAF_NP,L3_4.old.P.IAF_NP,L3_4.old.R.IAF_NP,L3_4.old.NP,L3_4.Young.L.OAF,L3_4.young.A.OAF,L3_4.young.P.OAF,L3_4.young.R.OAF,L3_4.young.L.IAF,L3_4.young.R.IAF,L3_4.young.L.IAF_NP,L3_4.young.A.IAF_NP,L3_4.young.P.IAF_NP,L3_4.young.R.IAF_NP,L3_4.young.NP,L4_5.old.L.OAF,L4_5.old.A.OAF,L4_5.old.P.OAF,L4_5.old.R.OAF,L4_5.old.L.IAF,L4_5.old.R.IAF,L4_5.old.L.IAF_NP,L4_5.old.A.IAF_NP,L4_5.old.P.IAF_NP,L4_5.old.R.IAF_NP,L4_5.old.NP,L4_5.young.L.OAF,L4_5.young.A.OAF,L4_5.young.P.OAF,L4_5.young.R.OAF,L4_5.young.L.IAF,L4_5.young.R.IAF,L4_5.young.L.IAF_NP,L4_5.young.A.IAF_NP,L4_5.young.P.IAF_NP,L4_5.young.R.IAF_NP,L4_5.young.NP,L5_S1.old.L.OAF,L5_S1.old.A.OAF,L5_S1.old.P.OAF,L5_S1.old.R.OAF,L5_S1.old.L.IAF,L5_S1.old.R.IAF,L5_S1.old.L.IAF_NP,L5_S1.old.A.IAF_NP,L5_S1.old.P.IAF_NP,L5_S1.old.R.IAF_NP,L5_S1.old.NP,L5_S1.young.L.OAF,L5_S1.young.A.OAF,L5_S1.young.P.OAF,L5_S1.young.R.OAF,L5_S1.young.L.IAF,L5_S1.young.R.IAF,L5_S1.young.L.IAF_NP,L5_S1.young.A.IAF_NP,L5_S1.young.P.IAF_NP,L5_S1.young.R.IAF_NP,L5_S1.young.NP,Type
1590,1591,Q8N135,Leucine-rich repeat LGI family member 4,LGI4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5982,,,,,,,,,,,,,,,,,,,,NABA_ECM_GLYCOPROTEINS
1591,1592,Q99538,Legumain,LGMN,27.4004,25.6201,25.4973,27.291999999999998,,,,,,,,,,,,,,,,,,,24.5278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1592,1593,Q9H008,Phospholysine phosphohistidine inorganic pyrophosphate phosphatase,LHPP,23.7294,24.2478,,24.4072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1593,1594,Q9UHB6,LIM domain and actin-binding protein 1,LIMA1,24.4264,25.4161,,24.5912,24.9946,,25.1347,,,,,,,,,,,,,,,,,,,,,,24.4669,25.209,,,,,,,,,,,,,,,,,,24.6937,,,,,,,,,,,,,,,,,,,nonMatrisome
1594,1595,Q9UPQ0,LIM and calponin homology domains-containing protein 1,LIMCH1,23.0488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1595,1596,P48059,LIM and senescent cell antigen-like-containing domain protein 1,LIMS1,25.936,25.533,,26.2464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1596,1597,Q9NUP9,Protein lin-7 homolog C,LIN7C,22.916,23.034000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1597,1598,Q15334,Lethal(2) giant larvae protein homolog 1,LLGL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3853,,,,,,,,,,,,,,,,,,,,nonMatrisome
1598,1599,P49257,Protein ERGIC-53,LMAN1,25.4403,25.2571,25.9722,,25.5618,25.6697,26.0856,,25.5453,27.0045,25.5877,,,,,,,,,,26.4191,,25.6744,26.3423,,,26.4291,,25.2935,26.3467,25.4501,,25.1437,,,,28.0637,,,,,,26.7191,,27.4702,25.6921,26.7594,25.7065,,26.6136,,27.325,,,26.9851,,,,,,,,25.7571,,,,NABA_ECM_AFFILIATED
1599,1600,Q12907,Vesicular integral-membrane protein VIP36,LMAN2,28.0837,27.2471,,,,,,,,,,,,,,,,30.3277,,,,,27.9293,,,,,,,,,,,,,,,,,,,,,,,,,28.0013,,,,,,,,29.5131,,,30.3816,,,,,,,,nonMatrisome
1600,1601,Q9NZU5,LIM and cysteine-rich domains protein 1,LMCD1,26.3602,25.5583,,27.3624,,,,,26.3688,,,,,,,,,,,,,24.2829,25.5819,,,,,,,,,,,24.8839,,25.1151,,,,,,,,25.3282,,25.7436,,25.6239,,,,,,,,25.9176,25.7658,,,,,,,24.828000000000003,,,nonMatrisome
1601,1602,P02545,Prelamin-A/C;Lamin-A/C,LMNA,33.9773,34.6742,30.7068,34.6008,29.06,30.0833,27.3459,28.738000000000003,27.2685,28.9806,27.5062,32.2056,33.0685,32.1919,32.8781,31.3915,31.1805,30.9672,30.7569,30.9401,30.5441,31.7618,34.2743,31.5046,31.265,31.3473,30.1364,26.3765,28.4812,27.9818,29.2307,28.4829,26.6725,33.3168,33.0212,31.5809,33.5384,31.1464,30.4389,29.9912,30.5407,30.2963,31.0013,29.8141,31.3742,32.9269,31.2519,34.6553,30.7437,30.0585,29.658,29.6145,29.7195,29.3402,29.5124,33.3535,33.4213,33.1803,31.8292,31.1096,30.4717,30.4935,31.0603,30.7064,30.2586,30.3687,nonMatrisome
1602,1603,P20700,Lamin-B1,LMNB1,29.193,29.2565,23.8563,29.3824,26.8687,23.4718,25.1746,,24.037,25.7054,24.5798,,,,,24.5175,,24.9347,,,24.9769,25.0983,25.0641,23.8593,,,24.7115,,,,,24.8165,24.1406,,,25.1577,,24.3042,,25.2797,,,,,,23.3542,,26.2534,24.1144,24.7623,24.8054,24.7936,,,,24.3584,22.4823,23.6288,,,,24.9255,,,,,nonMatrisome
1603,1604,Q03252,Lamin-B2,LMNB2,30.8829,31.6062,24.4677,31.5382,26.5004,27.155,29.3998,,24.0048,,,28.3585,29.2897,28.583000000000002,29.3229,27.2207,,26.6267,26.9407,25.5057,,26.2441,29.7294,27.0294,27.2189,,,26.892,24.3323,26.8332,26.5623,,,29.3996,29.1138,22.585,29.9548,27.6693,27.4017,27.2444,28.4234,28.0935,24.9591,,27.6225,29.1793,27.0877,30.3763,,23.2821,,,,,26.3481,28.631999999999998,28.7677,28.6369,27.4492,30.8415,,,25.1285,,27.5342,,nonMatrisome
1604,1605,P29536,Leiomodin-1,LMOD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1764,,,,,,,,,,,nonMatrisome
1605,1606,Q9C0E8,Protein lunapark,LNP,22.9751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1606,1607,Q9UIQ6,"Leucyl-cystinyl aminopeptidase;Leucyl-cystinyl aminopeptidase, pregnancy serum form",LNPEP,23.5068,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1607,1608,P36776,"Lon protease homolog, mitochondrial",LONP1,,23.9615,,24.191999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1608,1609,P28300,Protein-lysine 6-oxidase,LOX,29.1059,29.0394,28.2705,28.9009,29.5587,27.4816,26.6446,26.9007,26.0499,27.094,26.9726,29.6536,31.7565,31.081999999999997,31.2734,29.4692,29.6446,29.3596,29.4176,30.0426,30.0025,29.1719,29.2658,29.3647,29.1927,28.6207,27.4626,28.0468,27.45,25.7601,26.5226,26.5415,24.9362,30.9773,31.6121,31.1021,30.1182,29.8271,30.6268,30.1009,29.5625,29.416999999999998,30.4232,28.8201,29.7078,30.4123,29.1151,30.0025,28.5145,27.8772,28.6723,28.5838,27.0948,,27.7946,31.0196,30.42,30.7033,31.5546,30.2521,30.741,30.1067,29.7272,29.8514,30.6777,29.5544,NABA_ECM_REGULATORS
1609,1610,Q9Y4K0,Lysyl oxidase homolog 2,LOXL2,26.6227,26.5988,28.2907,24.5309,28.8264,28.8529,29.1154,28.8906,28.2871,29.3232,28.5285,30.5271,30.4456,29.3444,30.2391,31.3391,31.3009,29.9578,29.9644,29.9892,30.6959,30.1808,28.1235,28.6938,27.4769,28.4387,30.6177,29.5036,29.566999999999997,29.4911,27.574,29.6337,29.4909,30.1832,30.9304,29.739,30.7047,30.8506,30.9215,30.7803,30.8039,29.8997,30.9102,30.2964,29.0731,28.5897,30.2782,28.0721,28.7561,29.2876,29.7866,30.5989,29.6645,29.3623,30.758000000000003,29.7115,28.5485,29.0397,30.9774,30.6703,30.3644,30.8941,30.226999999999997,30.7104,30.7877,29.9215,NABA_ECM_REGULATORS
1610,1611,P58215,Lysyl oxidase homolog 3,LOXL3,26.555,27.3121,29.0733,24.2276,29.4673,29.4008,29.5961,29.6256,28.9554,29.779,29.373,29.8686,30.11,30.0073,30.7213,29.9867,30.4325,30.2252,30.314,30.0928,30.025,30.2565,27.9589,29.1296,28.0173,29.49,30.0995,29.971999999999998,29.4997,30.0383,28.5048,29.7486,28.9893,29.8819,30.9478,29.7566,30.1471,30.5874,30.66,30.4167,30.2598,28.5932,30.1718,30.0783,29.9378,29.4563,30.2779,28.0849,29.1287,29.5343,30.4081,30.4787,29.8179,30.0338,30.8376,30.4163,30.0084,30.0227,30.9446,30.5269,30.2409,30.7725,30.86,30.6716,30.9604,30.1633,NABA_ECM_REGULATORS
1611,1612,Q96JB6,Lysyl oxidase homolog 4,LOXL4,23.6839,24.8867,24.9359,,25.493000000000002,24.8056,25.2577,,,,,26.0508,26.4819,,25.8163,25.8535,,,,,25.9657,,25.3814,25.6111,25.3593,23.998,,,,,24.7107,,,25.5471,26.4601,,,25.296,,,,,,24.8742,25.9413,25.4178,,,,,,,,,,25.3565,25.2799,,24.8921,,,25.7674,25.6452,,,,NABA_ECM_REGULATORS
1612,1613,P08519,Apolipoprotein(a),LPA,25.4351,26.3852,25.3925,,26.1117,25.4183,,,,25.8577,,,,,,,,,,,,,,,,,,,,,26.1437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NABA_ECM_REGULATORS
1613,1614,Q7L5N7,Lysophosphatidylcholine acyltransferase 2,LPCAT2,21.5558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1614,1615,P06858,Lipoprotein lipase,LPL,25.6527,,26.5336,,26.5421,26.28,,26.6665,,25.549,,27.0517,,27.2517,26.6498,28.693,27.9239,28.5807,28.4161,28.4356,28.135,28.3771,,,,,25.8718,26.6528,24.3556,,,,,,26.3386,26.7061,27.5238,28.5348,28.7116,28.0025,27.4004,27.6835,28.5043,27.754,25.9318,,,,27.4021,,,,,,,,,26.0881,27.2534,27.7826,27.6583,28.5111,28.7515,28.2644,28.3769,28.410999999999998,nonMatrisome
1615,1616,Q93052,Lipoma-preferred partner,LPP,25.2236,25.5853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8488,,,,,,,,,,,,,,,,,,,nonMatrisome
1616,1617,P02750,Leucine-rich alpha-2-glycoprotein,LRG1,30.7709,30.7606,30.0003,31.3749,30.4553,31.1547,32.1448,30.4524,31.5303,31.9302,31.6705,31.0609,23.9513,,24.3999,,,,,26.3927,,,28.2486,29.1601,29.131,26.7005,29.7536,28.5301,31.1783,30.7089,30.8881,29.1417,30.3613,,22.2279,,25.4881,,,,,,21.5592,,24.5646,28.8799,25.643,30.3539,26.554000000000002,27.0118,27.316,25.7953,,,26.7378,28.3075,,27.5716,25.9389,,,,,,,,NABA_ECM_GLYCOPROTEINS
1617,1618,Q07954,Prolow-density lipoprotein receptor-related protein 1;Low-density lipoprotein receptor-related protein 1 85 kDa subunit;Low-density lipoprotein receptor-related protein 1 515 kDa subunit;Low-density lipoprotein receptor-related protein 1 intracellular domain,LRP1,30.3113,30.339000000000002,29.7363,29.4305,29.4957,29.8756,29.221999999999998,29.0034,29.491,28.7,28.8528,29.6245,29.6755,28.6656,29.1633,29.6582,29.2076,29.9589,29.4264,29.1392,29.7889,29.8771,30.6364,31.3447,29.0474,30.7679,29.8919,29.7161,29.099,29.1841,29.439,29.4118,29.6697,29.4386,29.8724,27.7806,29.5305,29.1279,28.7684,29.7507,29.4232,27.7144,29.1395,29.5959,30.3085,31.1639,30.0913,29.8792,29.217,29.4006,29.3684,30.0452,29.2685,29.4897,29.5824,29.1905,29.7372,29.9218,29.6045,28.8047,29.6669,29.1581,29.3987,29.9517,29.5837,29.5688,nonMatrisome
1618,1619,Q14114,Low-density lipoprotein receptor-related protein 8,LRP8,,,25.1514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1619,1620,P30533,Alpha-2-macroglobulin receptor-associated protein,LRPAP1,25.4829,25.9577,,25.5017,,,,,,,,,,,24.3736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3781,,,,,,,,,,,,,,,,,,,nonMatrisome
1620,1621,P42704,"Leucine-rich PPR motif-containing protein, mitochondrial",LRPPRC,23.1131,23.1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1621,1622,Q8TF66,Leucine-rich repeat-containing protein 15,LRRC15,25.276999999999997,26.4469,,,,,,,,,,,,,,,,,,,,,25.491,,,,,,,,,,,,,25.9759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1622,1623,Q8N6Y2,Leucine-rich repeat-containing protein 17,LRRC17,24.2572,,,24.4671,,,,,,,,,,,,,25.0329,,24.3552,,,,24.83,,,,,,,,,,,,,,,,,,,,,25.14,,,,24.5526,,,,,,,,,,,,,,24.6363,,,,,nonMatrisome
1623,1624,Q8TCA0,Leucine-rich repeat-containing protein 20,LRRC20,,,,24.4037,,,,,25.7056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1624,1625,Q8N1G4,Leucine-rich repeat-containing protein 47,LRRC47,25.0475,24.8235,,25.1543,,,,,,,,,24.1372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8378,,,,,,,,,,,,,,,,,,,nonMatrisome
1625,1626,Q96AG4,Leucine-rich repeat-containing protein 59,LRRC59,25.6213,27.2473,23.6677,25.1314,,23.1677,,,,,,,,,,,,,,,,,25.3146,,,,,,,,,,,24.639,,,,,,,,,,,,,,25.1046,,,,,,,,,,,,,,,,,,,nonMatrisome
1626,1627,Q32MZ4,Leucine-rich repeat flightless-interacting protein 1,LRRFIP1,24.3777,24.9024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1627,1628,Q8ND94,LRRN4 C-terminal-like protein,LRRN4CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1628,1629,O15116,U6 snRNA-associated Sm-like protein LSm1,LSM1,,22.7675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1629,1630,Q9Y333,U6 snRNA-associated Sm-like protein LSm2,LSM2,23.6098,24.7511,,24.8507,,,,,,,,,,,,,,,,,,,24.3713,,,,,,,,,,,,,,,,,,,,,,,,,23.6287,,,,,,,,,,,,,,,,,,,nonMatrisome
1630,1631,P62310,U6 snRNA-associated Sm-like protein LSm3,LSM3,,24.61,,24.3743,,,,,,,,,,,,,,,,,,,24.3582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1631,1632,Q9Y4Z0,U6 snRNA-associated Sm-like protein LSm4,LSM4,,24.0281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1632,1633,Q9Y4Y9,U6 snRNA-associated Sm-like protein LSm5,LSM5,,,,,,,,,,,,,,,,,,,,,,,22.9561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1633,1634,O95777,U6 snRNA-associated Sm-like protein LSm8,LSM8,,,,24.2622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1634,1635,P33241,Lymphocyte-specific protein 1,LSP1,25.7799,25.3388,,25.6673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1402,,,,,,,,,,,,,,,,,,,nonMatrisome
1635,1636,P09960,Leukotriene A-4 hydrolase,LTA4H,26.1713,27.2925,26.2109,25.1513,23.6132,24.2368,,,,,26.8651,25.3838,25.8362,25.7523,26.3812,25.0432,,25.0266,,,24.7381,25.1483,25.4538,,26.4245,25.6332,,,25.5729,,25.8293,,26.5351,24.5137,25.6469,,,,,,,,,,,25.0644,,25.2912,26.3166,24.6651,,,,,,25.3011,26.0499,,26.7992,25.9264,,,,,,,nonMatrisome
1636,1637,Q14766,Latent-transforming growth factor beta-binding protein 1,LTBP1,25.5613,26.8911,26.8248,25.4561,27.1388,28.0986,27.1494,28.7668,27.1475,26.9072,26.9163,21.9732,24.3924,24.6371,25.6144,,,,,,,,25.9126,26.3254,26.2744,,26.7898,23.0017,27.1131,26.2367,26.6588,26.7396,27.3464,26.4991,,,,,,,,,,,26.2013,27.3947,29.9399,27.3563,26.4076,25.129,27.8847,,27.9814,25.0312,28.3558,25.8139,,27.2703,27.267,,,,,,,,NABA_ECM_GLYCOPROTEINS
1637,1638,Q14767,Latent-transforming growth factor beta-binding protein 2,LTBP2,30.2019,30.4392,29.4335,30.4105,30.0947,30.2283,30.6073,29.8216,30.5725,30.9703,30.2307,30.6803,30.7898,30.6201,31.4609,30.785,30.8259,30.5161,30.7614,30.2882,30.9094,30.78,31.4787,31.5396,27.5144,32.1105,32.2602,32.3627,30.9395,30.8714,29.6655,31.2614,30.5949,31.1377,31.1649,31.2906,31.0521,30.8582,31.8417,30.8815,30.9268,31.2225,30.8461,31.0291,32.2063,32.1369,31.741999999999997,31.8003,30.7935,31.4464,31.6559,31.837,32.498000000000005,31.9185,32.147,31.2072,31.2829,31.2946,31.7183,31.2646,31.8728,31.2495,30.6369,31.9747,31.7748,30.9307,NABA_ECM_GLYCOPROTEINS
1638,1639,Q9NS15,Latent-transforming growth factor beta-binding protein 3,LTBP3,,,,,,25.7191,25.6673,26.5866,25.8647,25.4963,25.4383,,,,,,26.9378,,26.5172,,,26.8162,26.5507,,,,,,26.5273,25.6711,,,26.4728,,,,,,,,,,,,,26.1051,26.8379,,,,,26.7675,27.2391,26.7016,26.7374,,,26.1004,,,,,,,,,NABA_ECM_GLYCOPROTEINS
1639,1640,Q8N2S1,Latent-transforming growth factor beta-binding protein 4,LTBP4,27.138,27.4134,,27.5134,25.8879,25.9367,25.788,25.8458,25.1392,26.155,26.721,28.2234,28.156999999999996,27.4336,28.2721,28.8458,28.6135,28.7129,27.084,26.8939,28.1637,29.02,28.0485,26.3305,,26.0224,26.7675,,26.4289,26.2312,25.8855,23.1621,26.5304,28.8396,28.6002,25.3378,28.2441,27.2736,28.5934,27.4012,26.6143,28.0117,25.8041,26.2962,27.9309,27.0651,28.2085,27.9522,24.5773,26.096,26.9419,26.2367,27.6087,26.6357,27.4671,27.6433,28.4887,27.7945,28.3015,,,26.6862,26.5986,27.4257,,,NABA_ECM_GLYCOPROTEINS
1640,1641,P02788,Lactotransferrin;Lactoferricin-H;Kaliocin-1;Lactoferroxin-A;Lactoferroxin-B;Lactoferroxin-C,LTF,29.0221,29.3012,24.5676,30.0245,25.5174,24.6525,24.7464,26.3938,25.568,23.7909,26.9239,,23.8162,,24.5129,,,,,26.3372,25.5366,,29.9606,27.2614,26.5023,25.8474,27.2107,25.2615,27.0825,24.5451,,25.5224,,,25.0885,,,,,,,,,,29.0659,24.6768,26.9041,27.3808,26.0477,,26.7634,26.2835,,,,29.7367,23.4068,,28.3536,,,,,,,,nonMatrisome
1641,1642,Q9NQ29,Putative RNA-binding protein Luc7-like 1,LUC7L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1464,,,,,,,nonMatrisome
1642,1643,Q9Y383,Putative RNA-binding protein Luc7-like 2,LUC7L2,,24.9414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.287,,,,,,,,,,,,24.7777,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1643,1644,O95232,Luc7-like protein 3,LUC7L3,,22.2511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1644,1645,P51884,Lumican,LUM,36.7726,36.8018,35.8725,36.9048,37.2107,36.1865,36.6299,35.6959,35.9054,36.8228,36.3477,37.7625,37.8228,38.493,37.7028,37.9368,38.0826,36.7736,37.2881,37.1146,36.9122,36.8848,37.1741,37.4647,35.0382,37.0133,37.9922,37.8778,37.1574,37.034,35.4542,36.9312,35.8577,36.9604,37.6117,37.5296,37.1945,37.8396,37.143,36.8641,37.1531,36.924,37.3624,35.634,38.0318,37.8876,37.601,37.4682,37.4394,37.6254,37.0713,38.2081,36.6594,37.2396,37.9759,37.2534,37.3393,38.5443,37.885999999999996,37.3496,37.8042,36.9705,37.0273,36.9695,37.1546,36.8098,NABA_PROTEOGLYCANS
1645,1646,Q9BS40,Latexin,LXN,26.2509,27.1467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1646,1647,Q9NX58,Cell growth-regulating nucleolar protein,LYAR,,,,23.0596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1647,1648,O95372,Acyl-protein thioesterase 2,LYPLA2,,,,,,21.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1648,1649,P61626,Lysozyme C,LYZ,30.633000000000003,29.3697,31.6838,28.1117,33.8605,33.6163,32.951,32.0887,31.3494,34.0757,32.6269,34.3865,34.5028,34.0011,34.0461,35.5399,35.009,35.0615,35.3196,34.8493,35.1883,35.4049,33.4568,34.0742,33.1517,33.9525,34.8911,34.4136,33.3469,34.0818,32.8403,33.8107,32.3814,32.8105,34.5643,34.7039,33.2154,34.8421,35.1432,35.6743,35.2205,35.63,34.1756,34.629,34.964,34.698,33.4603,32.1187,34.6022,34.3005,33.7561,34.4645,32.8083,34.3667,34.2399,33.4567,34.5524,35.6035,35.5185,34.6109,35.9058,34.7051,34.6687,35.1725,34.8722,34.1588,nonMatrisome
1649,1650,Q8WZA0,Protein LZIC,LZIC,,24.4422,,25.7802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1650,1651,Q9NQ48,Leucine zipper transcription factor-like protein 1,LZTFL1,26.0727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9779,,,,,,,,,,,,,,,,,,,nonMatrisome
1651,1652,Q9UPN3,"Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5",MACF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9442,,,,,,,,,,,,,,,,,,,nonMatrisome
1652,1653,Q9BQ69,O-acetyl-ADP-ribose deacetylase MACROD1,MACROD1,24.0193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1653,1654,Q7L5Y9,Macrophage erythroblast attacher,MAEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1654,1655,Q9UNF1;Q9Y5V3,Melanoma-associated antigen D2;Melanoma-associated antigen D1,MAGED2;MAGED1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3014,,,,,,,,
1655,1656,Q96A72;P61326,Protein mago nashi homolog 2;Protein mago nashi homolog,MAGOHB;MAGOH,,23.6616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,1657,Q7Z304,MAM domain-containing protein 2,MAMDC2,29.544,30.0174,27.5335,26.4081,25.08,25.618000000000002,23.7109,24.4514,24.9819,24.0024,26.1676,27.0314,29.2948,25.4113,27.4892,26.4243,,25.9637,,23.9879,23.0479,26.1334,28.0342,27.2181,26.9489,26.8792,23.8355,,25.316,,24.3045,,25.0937,28.605999999999998,29.4064,,28.151,25.8775,,26.0584,,25.2888,,,,28.4344,27.3772,29.6245,24.9368,,,,25.5797,,,27.4603,28.81,28.3823,24.7384,,,,,,,,nonMatrisome
1657,1658,P33908,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA",MAN1A1,,23.8799,27.4013,,26.5206,26.7693,25.7031,26.2515,27.3486,26.1495,26.4649,26.1775,,25.3675,,,,,25.2651,,,,26.2972,27.7877,26.0944,26.3442,26.6647,,27.8771,25.5114,28.5245,,27.1068,,,,,25.8845,,,26.0457,,,,26.9166,26.4702,26.793000000000003,,25.3301,,,26.0922,,,25.3718,,,,,,,25.2987,25.1673,,,,nonMatrisome
1658,1659,Q9UKM7,"Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase",MAN1B1,22.4482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1659,1660,Q16706,Alpha-mannosidase 2,MAN2A1,,23.276999999999997,,,,,,,,,,,,,,,,,,,25.1823,24.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1660,1661,O00754,Lysosomal alpha-mannosidase;Lysosomal alpha-mannosidase A peptide;Lysosomal alpha-mannosidase B peptide;Lysosomal alpha-mannosidase C peptide;Lysosomal alpha-mannosidase D peptide;Lysosomal alpha-mannosidase E peptide,MAN2B1,22.6763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
1661,1662,O00462,Beta-mannosidase,MANBA,,,,,,25.8163,,25.9636,,,26.2176,,25.4917,,,26.7421,,,,,26.9572,27.4197,24.8623,26.2124,,,26.2432,,,,,,,,,,,26.6501,,26.5383,,,,27.418000000000003,,,,,,26.5435,,27.184,,,26.1008,,,,,,,,27.0071,,,26.2964,nonMatrisome
